,anomaly
3646613,0
3646615,0
3646618,0
3646623,0
3646627,0
3646628,0
3646634,0
3646637,0
3646639,0
3646640,0
3646643,1
3646644,0
3646645,0
3646650,0
3646651,0
3646657,0
3646658,0
3646663,0
3646672,0
3646674,0
3646677,0
3646682,0
3646684,0
3646685,0
3646687,1
3646691,0
3646694,0
3646696,0
3646698,0
3646711,0
3646712,0
3646713,0
3646714,1
3646715,0
3646716,0
3646719,0
3646721,0
3646723,1
3646740,0
3646744,0
3646745,1
3646748,1
3646751,0
3646754,0
3646755,1
3646756,1
3646760,0
3646761,0
3646762,0
3646763,0
3646766,0
3646767,0
3646768,0
3646769,0
3646770,0
3646772,1
3646773,0
3646774,0
3646775,0
3646776,0
3646777,0
3646779,0
3646780,0
3646781,0
3646783,1
3646784,0
3646788,1
3646789,1
3646790,0
3646807,0
3646808,0
3646812,0
3646813,0
3646814,0
3646816,0
3646819,0
3646821,0
3646822,0
3646823,1
3646825,0
3646828,0
3646829,1
3646830,0
3646831,0
3646832,1
3646834,0
3646835,0
3646840,0
3646843,0
3646850,0
3646859,0
3646864,0
3646869,0
3646871,0
3646872,0
3646874,0
3646878,0
3646879,0
3646880,0
3646881,0
3646882,0
3646884,0
3646886,0
3646887,0
3646888,0
3646889,0
3646891,0
3646892,0
3646895,0
3646898,0
3646899,0
3646902,0
3646905,0
3646907,0
3646908,0
3646909,0
3646910,0
3646911,1
3646912,0
3646913,0
3646914,1
3646916,0
3646917,0
3646918,0
3646920,0
3646922,0
3646923,0
3646925,0
3646926,0
3646927,0
3646928,0
3646929,0
3646930,0
3646932,0
3646941,0
3646946,0
3646949,0
3646950,0
3646951,0
3646952,0
3646953,0
3646957,0
3646958,0
3646961,0
3646962,0
3646963,0
3646964,0
3646965,0
3646966,0
3646967,0
3646970,0
3646974,0
3646975,0
3646976,0
3646977,0
3646978,0
3646981,0
3646984,0
3646989,0
3646990,0
3646993,0
3646995,0
3646997,0
3647001,0
3647002,0
3647003,0
3647004,0
3647009,0
3647010,0
3647013,0
3647015,0
3647019,0
3647026,0
3647030,0
3647035,0
3647036,0
3647037,1
3647038,0
3647042,0
3647043,0
3647047,0
3647049,0
3647050,0
3647055,0
3647056,0
3647059,0
3647065,1
3647067,0
3647068,0
3647069,0
3647071,0
3647075,0
3647080,0
3647083,0
3647084,0
3647089,0
3647092,0
3647094,0
3647095,0
3647096,0
3647097,0
3647098,0
3647099,0
3647100,0
3647101,0
3647102,0
3647104,0
3647105,0
3647109,0
3647113,0
3647114,0
3647115,0
3647116,0
3647120,0
3647122,0
3647123,0
3647124,0
3647129,0
3647130,0
3647137,0
3647138,0
3647140,0
3647142,0
3647144,0
3647145,0
3647147,0
3647152,0
3647153,0
3647154,0
3647157,0
3647158,0
3647159,0
3647160,0
3647161,0
3647163,0
3647166,0
3647168,0
3647169,0
3647170,0
3647171,0
3647172,0
3647173,0
3647176,0
3647179,0
3647181,0
3647182,0
3647184,0
3647189,0
3647190,0
3647195,0
3647196,0
3647199,0
3647201,0
3647205,0
3647206,0
3647209,0
3647210,0
3647212,0
3647215,0
3647219,0
3647225,0
3647236,0
3647238,0
3647239,0
3647240,0
3647241,0
3647242,0
3647243,0
3647246,0
3647247,0
3647248,0
3647249,0
3647252,0
3647253,0
3647254,0
3647262,0
3647272,0
3647273,0
3647274,0
3647283,0
3647286,0
3647300,0
3647308,0
3647309,0
3647310,0
3647311,0
3647323,0
3647327,0
3647328,0
3647330,0
3647332,0
3647337,0
3647339,0
3647342,0
3647351,0
3647352,0
3647355,0
3647357,0
3647363,0
3647369,0
3647371,0
3647373,0
3647374,0
3647376,0
3647378,0
3647383,0
3647384,0
3647392,0
3647398,0
3647399,0
3647401,0
3647416,0
3647417,0
3647418,0
3647421,1
3647424,0
3647426,0
3647428,0
3647429,0
3647430,0
3647431,0
3647432,0
3647434,0
3647441,0
3647446,0
3647449,0
3647450,0
3647451,0
3647452,0
3647453,0
3647455,0
3647458,0
3647462,0
3647465,0
3647467,0
3647469,0
3647470,0
3647471,0
3647474,0
3647476,0
3647477,0
3647480,0
3647481,0
3647482,0
3647484,0
3647485,0
3647486,0
3647487,0
3647489,0
3647490,0
3647491,0
3647495,0
3647498,0
3647500,0
3647501,0
3647503,0
3647506,0
3647507,0
3647508,0
3647510,0
3647511,0
3647512,0
3647514,0
3647521,0
3647524,0
3647525,0
3647526,0
3647528,0
3647530,0
3647531,0
3647535,0
3647536,0
3647538,0
3647539,0
3647540,0
3647541,0
3647543,0
3647544,0
3647545,0
3647551,0
3647554,0
3647555,0
3647556,0
3647558,0
3647560,0
3647566,0
3647570,0
3647571,0
3647573,0
3647574,0
3647576,0
3647577,0
3647579,0
3647580,0
3647581,0
3647582,0
3647583,0
3647584,0
3647587,0
3647588,1
3647591,0
3647592,0
3647593,0
3647595,0
3647596,0
3647597,0
3647598,0
3647599,0
3647600,0
3647601,0
3647602,0
3647604,0
3647605,0
3647606,0
3647607,0
3647608,0
3647612,0
3647613,0
3647614,0
3647615,0
3647616,0
3647617,0
3647618,0
3647620,0
3647621,0
3647622,0
3647624,0
3647626,0
3647627,0
3647628,0
3647629,0
3647630,0
3647631,0
3647632,0
3647633,0
3647634,0
3647635,0
3647636,0
3647637,0
3647638,0
3647639,0
3647641,0
3647642,0
3647643,0
3647644,0
3647647,0
3647648,0
3647655,0
3647662,1
3647676,0
3647688,0
3647689,0
3647690,0
3647699,0
3647707,0
3647708,0
3647709,0
3647711,0
3647713,0
3647714,0
3647716,0
3647717,0
3647720,0
3647721,0
3647722,0
3647724,0
3647725,0
3647726,0
3647730,0
3647732,0
3647734,0
3647736,0
3647741,0
3647755,0
3647761,0
3647763,0
3647764,0
3647765,0
3647767,0
3647768,0
3647770,0
3647772,0
3647773,0
3647774,0
3647775,0
3647776,0
3647777,1
3647778,0
3647779,0
3647781,0
3647784,0
3647785,0
3647786,1
3647787,0
3647789,0
3647791,0
3647796,0
3647797,0
3647799,1
3647810,0
3647820,0
3647822,0
3647824,0
3647827,0
3647828,0
3647833,0
3647836,0
3647842,0
3647843,0
3647844,0
3647845,0
3647847,0
3647848,0
3647849,0
3647850,0
3647851,0
3647852,0
3647853,0
3647860,0
3647861,0
3647862,0
3647867,0
3647871,0
3647873,0
3647877,0
3647878,0
3647879,0
3647882,0
3647883,0
3647886,0
3647888,0
3647889,0
3647891,0
3647892,0
3647894,0
3647897,0
3647902,0
3647916,0
3647919,0
3647920,0
3647928,0
3647929,0
3647931,0
3647932,0
3647933,0
3647935,0
3647941,0
3647943,0
3647944,0
3647950,0
3647951,0
3647952,0
3647953,0
3647954,0
3647957,0
3647958,1
3647963,0
3647965,0
3647967,1
3647968,0
3647969,0
3647975,0
3647976,0
3647979,0
3647989,0
3647991,0
3647996,0
3648000,0
3648008,1
3648011,0
3648012,0
3648016,0
3648022,0
3648025,0
3648035,0
3648037,0
3648054,1
3648056,1
3648057,0
3648058,0
3648060,0
3648061,0
3648068,0
3648071,0
3648080,0
3648082,1
3648083,0
3648086,1
3648095,0
3648098,0
3648106,0
3648111,1
3648116,0
3648118,0
3648137,1
3648140,0
3648141,1
3648142,0
3648143,1
3648144,0
3648145,0
3648148,0
3648149,0
3648150,0
3648151,0
3648152,0
3648154,0
3648155,0
3648156,0
3648157,0
3648164,0
3648166,0
3648167,0
3648168,0
3648170,0
3648171,0
3648172,0
3648173,0
3648174,0
3648177,0
3648180,0
3648184,0
3648193,0
3648196,0
3648199,0
3648201,0
3648202,0
3648205,0
3648206,0
3648208,0
3648211,0
3648214,0
3648215,0
3648218,0
3648219,0
3648222,0
3648224,0
3648229,0
3648232,0
3648234,0
3648235,0
3648236,0
3648237,0
3648238,0
3648239,0
3648240,0
3648241,0
3648243,0
3648244,0
3648245,1
3648246,0
3648249,0
3648250,0
3648251,0
3648254,0
3648256,0
3648257,0
3648258,0
3648259,0
3648265,0
3648266,0
3648268,0
3648272,0
3648273,0
3648275,0
3648276,0
3648279,0
3648280,0
3648283,0
3648284,0
3648289,0
3648290,0
3648291,0
3648292,0
3648293,0
3648294,0
3648296,0
3648297,0
3648298,0
3648300,0
3648301,0
3648304,0
3648305,0
3648308,0
3648310,0
3648312,0
3648315,0
3648316,0
3648317,0
3648325,0
3648327,0
3648328,0
3648329,0
3648330,0
3648335,0
3648337,0
3648342,0
3648344,0
3648345,1
3648347,0
3648348,0
3648356,0
3648357,0
3648358,0
3648359,0
3648360,0
3648361,0
3648362,0
3648363,0
3648364,0
3648366,1
3648367,0
3648369,0
3648370,0
3648372,1
3648374,0
3648375,0
3648377,1
3648379,0
3648381,0
3648382,0
3648388,0
3648389,0
3648391,0
3648395,0
3648396,0
3648397,0
3648398,0
3648401,0
3648402,0
3648403,0
3648404,0
3648406,0
3648407,0
3648408,0
3648410,0
3648413,0
3648415,0
3648416,0
3648417,0
3648421,0
3648422,0
3648423,0
3648424,0
3648426,0
3648427,0
3648428,0
3648429,0
3648431,0
3648433,0
3648435,0
3648436,0
3648437,0
3648439,0
3648440,0
3648441,0
3648442,0
3648445,0
3648446,0
3648447,1
3648448,0
3648450,0
3648451,0
3648453,1
3648455,0
3648456,0
3648463,0
3648466,0
3648468,0
3648470,0
3648472,0
3648473,0
3648474,0
3648475,0
3648478,0
3648484,0
3648498,0
3648501,0
3648506,0
3648509,0
3648510,0
3648515,0
3648517,0
3648518,0
3648528,0
3648538,0
3648539,0
3648541,0
3648548,0
3648550,1
3648552,0
3648554,0
3648556,0
3648558,0
3648562,1
3648563,0
3648564,0
3648568,0
3648569,0
3648570,0
3648573,0
3648574,0
3648578,0
3648579,0
3648580,0
3648581,0
3648582,0
3648589,0
3648590,0
3648593,0
3648594,0
3648598,0
3648599,0
3648601,0
3648602,0
3648603,0
3648605,0
3648606,0
3648607,0
3648608,0
3648609,0
3648611,0
3648612,0
3648614,0
3648617,0
3648622,0
3648623,0
3648627,0
3648628,0
3648631,0
3648632,0
3648633,0
3648634,0
3648636,0
3648637,0
3648639,0
3648642,0
3648645,0
3648646,0
3648648,0
3648652,0
3648654,0
3648655,0
3648657,0
3648662,0
3648664,0
3648666,0
3648668,0
3648670,0
3648673,0
3648674,0
3648675,0
3648679,0
3648680,0
3648685,0
3648686,1
3648687,0
3648689,0
3648691,0
3648692,0
3648693,0
3648695,0
3648696,0
3648697,0
3648701,0
3648702,0
3648704,0
3648705,0
3648706,0
3648707,0
3648708,0
3648712,0
3648713,0
3648714,0
3648716,0
3648717,0
3648720,0
3648724,0
3648726,1
3648727,0
3648728,0
3648729,0
3648730,0
3648731,0
3648732,0
3648738,0
3648740,0
3648742,0
3648746,0
3648748,0
3648749,0
3648750,0
3648751,0
3648752,0
3648756,1
3648757,0
3648758,1
3648759,0
3648765,0
3648766,0
3648770,0
3648771,0
3648772,0
3648775,0
3648777,0
3648778,0
3648781,0
3648783,0
3648796,0
3648797,0
3648799,0
3648801,0
3648804,0
3648809,0
3648810,0
3648811,0
3648812,1
3648813,0
3648814,0
3648817,0
3648818,0
3648819,0
3648820,0
3648821,0
3648826,0
3648830,0
3648835,0
3648840,0
3648845,0
3648847,0
3648848,0
3648849,0
3648851,0
3648853,0
3648855,0
3648856,0
3648859,0
3648860,0
3648861,0
3648866,0
3648867,0
3648870,0
3648871,0
3648873,0
3648875,0
3648877,0
3648878,1
3648879,0
3648881,0
3648885,0
3648886,0
3648890,0
3648893,0
3648894,0
3648895,0
3648898,0
3648900,0
3648902,0
3648905,0
3648906,0
3648907,0
3648908,0
3648913,0
3648915,0
3648916,0
3648918,0
3648924,0
3648925,0
3648926,0
3648932,0
3648933,0
3648938,0
3648939,0
3648941,0
3648946,0
3648947,0
3648948,0
3648949,0
3648950,0
3648952,0
3648954,0
3648955,0
3648956,0
3648957,0
3648960,0
3648961,0
3648962,0
3648963,0
3648964,1
3648965,0
3648966,0
3648967,0
3648968,0
3648969,0
3648974,0
3648975,0
3648976,0
3648978,0
3648980,0
3648981,0
3648982,0
3648983,0
3648984,0
3648987,0
3648993,0
3648995,0
3648996,0
3648999,0
3649003,0
3649004,0
3649007,0
3649012,0
3649014,0
3649016,0
3649019,0
3649020,0
3649026,0
3649028,0
3649029,0
3649032,0
3649033,0
3649036,0
3649037,0
3649041,0
3649043,0
3649044,0
3649047,0
3649049,0
3649050,0
3649051,0
3649052,0
3649053,0
3649054,0
3649058,0
3649059,0
3649061,0
3649062,0
3649063,0
3649064,0
3649071,0
3649074,0
3649075,0
3649077,0
3649080,0
3649081,0
3649083,0
3649084,0
3649086,0
3649087,0
3649088,0
3649090,0
3649093,0
3649095,0
3649096,0
3649097,0
3649098,0
3649099,0
3649100,0
3649101,0
3649102,0
3649103,0
3649110,0
3649111,0
3649113,0
3649118,0
3649121,0
3649122,0
3649124,0
3649126,0
3649127,0
3649129,0
3649132,0
3649133,0
3649134,0
3649135,0
3649136,0
3649138,0
3649139,0
3649140,0
3649141,0
3649144,0
3649146,0
3649147,0
3649149,0
3649150,0
3649151,0
3649152,0
3649153,0
3649154,0
3649155,1
3649156,1
3649157,0
3649159,0
3649160,0
3649163,0
3649164,1
3649165,0
3649168,0
3649171,0
3649172,0
3649173,0
3649174,0
3649175,0
3649176,0
3649180,0
3649181,0
3649182,0
3649183,0
3649184,0
3649185,0
3649188,0
3649189,0
3649193,0
3649195,0
3649199,0
3649200,0
3649201,0
3649202,0
3649205,0
3649206,0
3649207,0
3649211,0
3649212,0
3649213,0
3649214,0
3649216,0
3649221,0
3649222,0
3649223,0
3649226,0
3649227,0
3649228,0
3649231,0
3649232,0
3649233,0
3649234,0
3649235,0
3649236,0
3649237,0
3649238,0
3649239,0
3649240,0
3649241,0
3649243,0
3649246,0
3649250,0
3649251,0
3649255,0
3649256,0
3649258,0
3649259,0
3649261,0
3649262,0
3649263,1
3649264,0
3649265,0
3649267,0
3649268,0
3649270,0
3649271,0
3649272,0
3649273,0
3649274,0
3649275,0
3649276,0
3649277,0
3649278,0
3649279,0
3649280,0
3649282,0
3649283,0
3649286,0
3649287,0
3649288,0
3649290,0
3649291,0
3649292,0
3649293,0
3649294,0
3649295,0
3649296,0
3649298,0
3649300,0
3649301,0
3649302,0
3649303,0
3649304,0
3649305,0
3649306,0
3649307,0
3649311,0
3649312,0
3649313,0
3649314,0
3649315,0
3649316,0
3649317,0
3649318,0
3649319,0
3649320,0
3649321,0
3649324,0
3649326,0
3649328,0
3649329,0
3649333,0
3649334,0
3649336,0
3649337,0
3649338,0
3649340,0
3649341,0
3649342,0
3649343,0
3649344,0
3649345,0
3649346,0
3649350,0
3649351,0
3649352,0
3649353,0
3649354,0
3649355,0
3649356,0
3649357,0
3649358,0
3649361,0
3649362,0
3649363,0
3649365,0
3649366,0
3649367,0
3649368,0
3649369,0
3649370,0
3649371,0
3649372,0
3649373,0
3649374,0
3649376,0
3649377,0
3649379,0
3649380,0
3649381,0
3649383,0
3649384,0
3649386,0
3649387,0
3649388,0
3649389,0
3649390,0
3649392,0
3649393,0
3649394,0
3649396,0
3649397,0
3649400,0
3649402,0
3649403,0
3649408,0
3649410,0
3649417,0
3649418,0
3649419,0
3649420,0
3649421,0
3649423,0
3649424,0
3649425,0
3649426,0
3649428,0
3649430,0
3649431,0
3649433,0
3649434,0
3649436,0
3649437,0
3649439,0
3649440,0
3649444,0
3649450,0
3649451,0
3649453,0
3649454,0
3649455,0
3649456,0
3649457,0
3649470,0
3649471,0
3649472,0
3649473,0
3649475,0
3649478,0
3649481,0
3649486,0
3649490,0
3649491,0
3649492,0
3649494,0
3649495,0
3649496,0
3649497,0
3649498,0
3649499,0
3649501,0
3649502,0
3649503,0
3649504,0
3649505,0
3649506,0
3649507,0
3649508,0
3649509,0
3649512,0
3649513,0
3649514,0
3649517,0
3649518,0
3649520,0
3649521,0
3649522,0
3649523,0
3649524,0
3649525,0
3649526,0
3649527,0
3649528,0
3649529,0
3649530,0
3649531,0
3649532,0
3649533,0
3649534,0
3649535,0
3649537,0
3649538,0
3649539,0
3649540,0
3649541,0
3649547,0
3649548,0
3649550,0
3649551,0
3649557,0
3649558,0
3649559,0
3649561,0
3649562,0
3649566,0
3649567,0
3649573,0
3649574,0
3649575,0
3649576,1
3649578,0
3649579,1
3649583,0
3649584,0
3649585,0
3649586,0
3649590,0
3649593,0
3649599,0
3649600,0
3649601,0
3649602,0
3649603,0
3649604,0
3649605,0
3649606,0
3649608,0
3649609,0
3649610,0
3649613,0
3649614,0
3649615,0
3649616,0
3649619,0
3649620,0
3649621,0
3649622,0
3649623,0
3649624,0
3649627,0
3649628,0
3649629,0
3649630,0
3649631,0
3649633,0
3649637,0
3649647,0
3649648,0
3649649,0
3649650,0
3649652,0
3649654,0
3649657,0
3649665,0
3649668,0
3649671,0
3649672,0
3649673,0
3649677,0
3649678,0
3649684,0
3649685,0
3649686,0
3649687,0
3649688,0
3649690,0
3649693,0
3649694,0
3649695,0
3649697,0
3649698,0
3649699,0
3649700,0
3649701,0
3649702,0
3649705,0
3649710,0
3649712,0
3649713,0
3649714,0
3649715,0
3649716,0
3649717,0
3649718,0
3649719,0
3649720,0
3649722,0
3649723,0
3649724,0
3649725,0
3649726,0
3649728,0
3649729,0
3649730,0
3649731,0
3649732,0
3649734,0
3649735,0
3649738,0
3649739,0
3649742,0
3649744,0
3649745,0
3649746,0
3649747,0
3649748,0
3649755,0
3649756,0
3649768,0
3649770,0
3649771,0
3649772,0
3649773,0
3649774,0
3649776,0
3649777,0
3649778,0
3649779,0
3649780,0
3649781,0
3649784,0
3649786,0
3649788,0
3649790,0
3649791,0
3649792,0
3649793,0
3649794,0
3649795,0
3649797,0
3649801,0
3649802,0
3649803,0
3649804,0
3649805,0
3649806,0
3649810,0
3649811,0
3649814,0
3649815,0
3649816,0
3649817,0
3649818,0
3649819,0
3649820,0
3649821,0
3649825,0
3649826,0
3649827,0
3649828,0
3649830,1
3649831,0
3649838,0
3649839,0
3649840,0
3649841,0
3649842,0
3649843,0
3649844,0
3649848,0
3649849,0
3649851,0
3649852,0
3649858,0
3649861,0
3649863,0
3649864,0
3649866,0
3649867,0
3649873,0
3649874,0
3649875,0
3649879,0
3649880,0
3649881,0
3649883,0
3649884,0
3649887,0
3649888,0
3649889,0
3649890,0
3649892,0
3649893,0
3649894,0
3649895,0
3649896,0
3649897,0
3649899,1
3649901,0
3649903,0
3649904,0
3649905,0
3649906,0
3649907,0
3649908,0
3649909,0
3649910,0
3649911,0
3649912,0
3649913,0
3649914,0
3649915,0
3649918,0
3649920,0
3649922,0
3649926,0
3649929,0
3649930,0
3649931,0
3649933,0
3649934,0
3649936,0
3649937,0
3649940,0
3649941,0
3649942,0
3649944,0
3649946,0
3649947,0
3649948,0
3649949,0
3649951,0
3649954,0
3649965,0
3649967,0
3649969,0
3649970,1
3649973,0
3649978,0
3649981,0
3649982,0
3649983,0
3649984,0
3649986,0
3649987,0
3649989,0
3649991,0
3649992,0
3649995,0
3649997,0
3649998,0
3649999,0
3650002,0
3650010,0
3650011,0
3650012,0
3650024,0
3650025,0
3650026,0
3650031,0
3650033,0
3650036,0
3650039,0
3650040,0
3650047,0
3650048,0
3650050,0
3650059,0
3650060,0
3650062,0
3650064,0
3650065,1
3650066,0
3650067,0
3650069,0
3650072,0
3650073,0
3650074,1
3650075,1
3650077,0
3650079,0
3650094,0
3650106,0
3650113,0
3650126,0
3650127,0
3650129,0
3650134,0
3650135,0
3650136,0
3650137,0
3650141,0
3650142,0
3650146,0
3650148,0
3650149,0
3650150,0
3650151,0
3650152,0
3650154,0
3650156,0
3650157,0
3650158,0
3650160,0
3650166,0
3650167,0
3650168,0
3650171,0
3650179,0
3650181,1
3650182,0
3650184,0
3650188,0
3650189,0
3650190,0
3650191,0
3650192,0
3650195,0
3650198,1
3650199,0
3650201,1
3650203,1
3650205,0
3650207,0
3650208,0
3650211,0
3650212,0
3650213,0
3650215,0
3650218,0
3650219,0
3650221,0
3650222,0
3650223,1
3650224,0
3650225,1
3650232,0
3650233,0
3650234,0
3650236,0
3650240,0
3650241,0
3650252,0
3650256,0
3650257,1
3650259,0
3650260,0
3650262,0
3650264,0
3650265,1
3650268,0
3650272,0
3650276,0
3650277,0
3650278,0
3650279,0
3650280,0
3650281,0
3650282,0
3650286,0
3650287,0
3650289,0
3650290,0
3650291,0
3650293,0
3650301,1
3650307,0
3650309,0
3650312,0
3650313,0
3650314,0
3650316,1
3650317,0
3650325,0
3650326,0
3650327,0
3650334,0
3650335,0
3650336,0
3650337,0
3650338,0
3650341,0
3650342,0
3650344,0
3650345,0
3650346,0
3650347,0
3650349,0
3650350,0
3650351,0
3650352,0
3650353,0
3650354,0
3650355,0
3650356,0
3650357,0
3650358,0
3650359,0
3650360,0
3650361,0
3650363,0
3650365,1
3650372,0
3650373,0
3650375,0
3650376,0
3650377,0
3650378,0
3650379,0
3650381,0
3650382,0
3650384,0
3650386,0
3650387,0
3650388,0
3650389,0
3650391,0
3650392,0
3650393,0
3650394,0
3650395,1
3650396,0
3650397,0
3650398,0
3650402,0
3650403,1
3650405,0
3650406,0
3650407,0
3650409,0
3650410,1
3650412,0
3650413,0
3650417,0
3650420,0
3650421,0
3650423,0
3650424,0
3650425,0
3650426,0
3650427,0
3650428,0
3650429,0
3650430,0
3650431,0
3650435,1
3650436,0
3650438,0
3650440,0
3650444,1
3650445,0
3650447,0
3650451,0
3650452,0
3650453,0
3650454,0
3650462,0
3650463,0
3650464,0
3650466,0
3650467,0
3650471,0
3650473,0
3650475,0
3650477,0
3650480,0
3650481,0
3650484,1
3650485,0
3650491,0
3650495,0
3650496,0
3650497,0
3650498,0
3650499,0
3650500,0
3650502,0
3650503,0
3650505,0
3650507,0
3650508,0
3650512,0
3650513,0
3650516,0
3650518,0
3650520,0
3650521,0
3650523,1
3650524,1
3650526,0
3650529,0
3650530,0
3650532,0
3650533,0
3650536,0
3650537,0
3650538,0
3650539,1
3650541,1
3650542,0
3650544,0
3650548,0
3650550,0
3650552,0
3650553,0
3650555,0
3650557,0
3650558,0
3650560,0
3650561,0
3650563,0
3650564,0
3650567,0
3650569,0
3650570,0
3650571,0
3650572,0
3650573,0
3650574,0
3650577,0
3650579,0
3650580,0
3650581,0
3650582,0
3650583,0
3650584,0
3650585,0
3650587,0
3650591,0
3650592,0
3650593,0
3650594,0
3650597,0
3650599,0
3650600,0
3650601,0
3650604,0
3650606,0
3650608,0
3650609,0
3650610,0
3650611,0
3650614,0
3650616,0
3650617,0
3650618,0
3650619,0
3650621,0
3650622,0
3650623,0
3650626,0
3650629,0
3650630,0
3650631,0
3650635,0
3650636,0
3650637,0
3650641,0
3650646,0
3650648,0
3650649,0
3650652,0
3650658,0
3650659,0
3650661,0
3650663,0
3650664,0
3650665,0
3650669,0
3650674,0
3650675,0
3650677,0
3650680,0
3650682,0
3650683,0
3650684,0
3650685,0
3650687,0
3650688,0
3650689,0
3650691,0
3650694,0
3650695,0
3650696,0
3650697,0
3650698,0
3650699,0
3650700,0
3650701,0
3650703,0
3650705,0
3650707,0
3650708,0
3650710,0
3650712,0
3650714,0
3650715,0
3650717,0
3650718,0
3650722,0
3650724,0
3650725,0
3650727,0
3650728,0
3650729,0
3650730,0
3650731,0
3650732,0
3650733,0
3650734,0
3650735,0
3650736,0
3650737,0
3650740,0
3650742,0
3650750,0
3650751,0
3650758,0
3650759,0
3650761,0
3650762,0
3650766,0
3650767,0
3650769,0
3650773,0
3650776,0
3650778,0
3650781,0
3650784,0
3650787,0
3650789,0
3650790,0
3650791,0
3650792,0
3650798,0
3650799,0
3650800,0
3650803,0
3650806,0
3650807,0
3650808,0
3650809,0
3650810,0
3650811,0
3650812,0
3650814,0
3650816,0
3650819,0
3650823,0
3650824,0
3650828,0
3650830,0
3650847,0
3650852,0
3650855,0
3650857,0
3650858,0
3650860,0
3650865,0
3650866,0
3650868,0
3650869,0
3650872,0
3650873,0
3650875,0
3650879,0
3650880,0
3650882,0
3650883,0
3650885,0
3650887,0
3650893,0
3650894,0
3650895,0
3650897,0
3650898,0
3650899,0
3650900,0
3650901,0
3650903,0
3650905,0
3650906,0
3650907,0
3650908,0
3650909,0
3650915,0
3650916,0
3650918,0
3650920,0
3650921,0
3650922,0
3650923,0
3650924,0
3650926,0
3650927,0
3650928,0
3650929,0
3650930,0
3650931,0
3650932,0
3650933,0
3650934,0
3650935,0
3650936,0
3650938,0
3650939,0
3650940,0
3650944,0
3650946,0
3650947,0
3650950,0
3650953,0
3650954,0
3650955,0
3650956,0
3650957,0
3650959,0
3650960,0
3650974,1
3650975,0
3650976,0
3650980,1
3650981,0
3650982,0
3650983,0
3650984,0
3650985,0
3650988,0
3650989,0
3650990,0
3650991,0
3650993,0
3650995,0
3650996,0
3650999,0
3651004,0
3651005,0
3651006,0
3651007,0
3651008,0
3651009,0
3651012,0
3651023,0
3651024,0
3651026,0
3651030,0
3651031,0
3651033,0
3651034,0
3651040,0
3651041,0
3651042,0
3651043,0
3651044,0
3651045,0
3651047,0
3651048,0
3651049,0
3651050,0
3651052,0
3651059,0
3651060,0
3651061,0
3651063,0
3651065,0
3651068,0
3651072,0
3651073,0
3651075,0
3651078,0
3651079,0
3651080,0
3651081,0
3651082,0
3651083,0
3651085,0
3651086,0
3651087,0
3651088,0
3651089,0
3651092,0
3651093,0
3651094,0
3651098,0
3651101,0
3651103,0
3651104,0
3651105,0
3651108,0
3651109,0
3651110,0
3651111,0
3651114,0
3651115,0
3651116,0
3651118,0
3651119,0
3651121,0
3651123,0
3651124,0
3651125,0
3651134,0
3651135,0
3651136,0
3651137,0
3651138,0
3651140,0
3651141,0
3651143,0
3651147,0
3651148,0
3651149,0
3651150,0
3651152,0
3651156,0
3651159,0
3651160,0
3651161,0
3651164,0
3651165,0
3651166,0
3651167,0
3651169,0
3651173,0
3651175,0
3651176,0
3651177,0
3651178,0
3651179,0
3651180,0
3651181,0
3651182,0
3651183,0
3651184,0
3651185,0
3651186,0
3651187,0
3651190,0
3651192,0
3651195,0
3651197,0
3651198,0
3651200,0
3651202,0
3651203,0
3651208,0
3651209,0
3651210,0
3651211,0
3651214,0
3651215,0
3651217,0
3651218,0
3651220,0
3651221,0
3651222,0
3651223,1
3651225,0
3651227,0
3651228,0
3651229,0
3651230,0
3651231,0
3651232,0
3651233,0
3651235,0
3651236,0
3651237,0
3651238,0
3651239,0
3651240,0
3651241,0
3651244,0
3651247,0
3651251,0
3651252,0
3651253,0
3651254,0
3651256,0
3651260,0
3651267,0
3651269,0
3651270,0
3651275,0
3651276,0
3651287,0
3651291,0
3651300,0
3651301,0
3651302,0
3651303,0
3651306,0
3651307,0
3651308,0
3651312,0
3651313,0
3651315,0
3651317,0
3651318,0
3651319,0
3651320,0
3651321,0
3651322,0
3651323,0
3651324,0
3651326,0
3651327,0
3651328,0
3651331,0
3651334,0
3651338,0
3651339,1
3651340,0
3651342,0
3651344,0
3651347,0
3651348,0
3651349,0
3651350,0
3651351,0
3651352,0
3651353,0
3651354,0
3651355,0
3651356,0
3651357,0
3651358,0
3651359,0
3651360,0
3651361,0
3651362,0
3651363,0
3651365,0
3651367,0
3651369,0
3651370,0
3651372,0
3651373,0
3651374,0
3651375,0
3651383,0
3651385,0
3651386,0
3651388,0
3651390,0
3651392,0
3651393,0
3651394,0
3651396,0
3651397,0
3651398,0
3651399,0
3651400,0
3651401,0
3651402,0
3651404,0
3651406,0
3651408,0
3651409,0
3651410,0
3651412,0
3651413,0
3651416,0
3651417,0
3651419,0
3651420,0
3651425,0
3651426,0
3651427,0
3651428,0
3651429,0
3651430,0
3651431,0
3651432,0
3651433,0
3651434,0
3651435,0
3651436,0
3651437,0
3651438,0
3651439,0
3651440,0
3651441,0
3651442,0
3651443,0
3651444,0
3651445,0
3651446,0
3651447,0
3651448,0
3651449,0
3651450,0
3651451,0
3651452,0
3651454,0
3651455,0
3651457,0
3651458,0
